UserID,IS_HCP,TAXONOMY
117152,1,207RH0000X
117153,0,
117154,1,103T00000X
117155,0,
117156,0,
117157,0,
117158,0,
117159,1,103T00000X
117160,0,
117161,0,
117162,1,103T00000X
117163,0,
117164,1,103T00000X
117165,0,
117166,1,103T00000X
117167,0,
117168,0,
117169,1,103T00000X
117170,0,
117171,1,103T00000X
117172,0,
117173,0,
117174,0,
117175,1,2084N0402X
117176,1,207RH0000X
117177,1,103T00000X
117178,1,2080A0000X
117179,1,103T00000X
117180,0,
117181,0,
117182,1,103T00000X
117183,1,207RG0300X
117184,1,103T00000X
117185,1,2084N0402X
117186,0,
117187,0,
117188,0,
117189,1,103T00000X
117190,0,
117191,1,103T00000X
117192,0,
117193,0,
117194,0,
117195,0,
117196,0,
117197,0,
117198,0,
117199,1,103T00000X
117200,0,
117201,0,
117202,1,207QA0401X
117203,0,
117204,1,103T00000X
117205,1,207T00000X
117206,1,103T00000X
117207,0,
117208,0,
117209,0,
117210,0,
117211,0,
117212,1,2084N0402X
117213,1,103T00000X
117214,0,
117215,0,
117216,1,2080A0000X
117217,1,2080A0000X
117218,1,103T00000X
117219,1,207ND0101X
117220,0,
117221,1,103T00000X
117222,1,103T00000X
117223,1,103T00000X
117224,0,
117225,0,
117226,0,
117227,1,363LA2100X
117228,0,
117229,1,103T00000X
117230,0,
117231,1,103T00000X
117232,0,
117233,1,2084N0402X
117234,1,103T00000X
117235,1,103T00000X
117236,0,
117237,1,2084P0802X
117238,1,103T00000X
117239,0,
117240,0,
117241,1,207RH0000X
117242,0,
117243,1,103T00000X
117244,0,
117245,1,207RG0300X
117246,0,
117247,1,103T00000X
117248,0,
117249,1,103T00000X
117250,1,103T00000X
117251,0,
117252,0,
117253,0,
117254,0,
117255,0,
117256,1,2084N0402X
117257,1,103T00000X
117258,0,
117259,0,
117260,0,
117261,0,
117262,0,
117263,0,
117264,1,103T00000X
117265,0,
117266,0,
117267,0,
117268,1,103T00000X
117269,1,103T00000X
117270,1,103T00000X
117271,0,
117272,0,
117273,0,
117274,1,103T00000X
117275,0,
117276,1,103T00000X
117277,0,
117278,0,
117279,0,
117280,1,103T00000X
117281,0,
117282,1,103T00000X
117283,1,2080A0000X
117284,0,
117285,0,
117286,0,
117287,0,
117288,1,103T00000X
117289,1,103T00000X
117290,0,
117291,0,
117292,1,103T00000X
117293,0,
117294,0,
117295,1,103T00000X
117296,0,
117297,0,
117298,1,2084N0402X
117299,0,
117300,0,
117301,0,
117302,1,103T00000X
117303,0,
117304,1,103T00000X
117305,0,
117306,1,103T00000X
117307,1,103T00000X
117308,1,207RH0000X
117309,0,
117310,1,103T00000X
117311,0,
117312,0,
117313,1,103T00000X
117314,0,
117315,0,
117316,0,
117317,1,103T00000X
117318,1,2080A0000X
117319,1,103T00000X
117320,0,
117321,0,
117322,0,
117323,1,103T00000X
117324,1,103T00000X
117325,0,
117326,1,2080A0000X
117327,1,207ND0101X
117328,0,
117329,0,
117330,0,
117331,0,
117332,1,103T00000X
117333,0,
117334,1,103T00000X
117335,0,
117336,0,
117337,0,
117338,0,
117339,0,
117340,1,103T00000X
117341,0,
117342,0,
117343,0,
117344,0,
117345,1,2084N0008X
117346,1,103T00000X
117347,0,
117348,0,
117349,1,103T00000X
117350,0,
117351,1,103T00000X
117352,1,103T00000X
117353,0,
117354,0,
117355,1,2084N0402X
117356,1,103T00000X
117357,1,103T00000X
117358,0,
117359,0,
117360,0,
117361,1,103T00000X
117362,0,
117363,0,
117364,1,103T00000X
117365,1,103T00000X
117366,1,103T00000X
117367,0,
117368,0,
117369,1,103T00000X
117370,1,103T00000X
117371,1,2080A0000X
117372,0,
117373,0,
117374,0,
117375,1,103T00000X
117376,0,
117377,1,103T00000X
117378,1,207RH0000X
117379,1,207QA0401X
117380,1,103T00000X
117381,0,
117382,1,2084N0402X
117383,0,
117384,0,
117385,1,103T00000X
117386,0,
117387,0,
117388,1,103T00000X
117389,0,
117390,1,103T00000X
117391,0,
117392,0,
117393,1,103T00000X
117394,1,103T00000X
117395,1,2080A0000X
117396,1,103T00000X
117397,0,
117398,1,103T00000X
117399,1,103T00000X
117400,1,363LA2100X
117401,1,103T00000X
117402,1,207RH0000X
117403,1,103T00000X
117404,1,103T00000X
117405,0,
117406,1,103T00000X
117407,0,
117408,1,103T00000X
117409,1,103T00000X
117410,1,103T00000X
117411,1,103T00000X
117412,1,103T00000X
117413,0,
117414,1,103T00000X
117415,1,103T00000X
117416,0,
117417,0,
117418,1,103T00000X
117419,1,103T00000X
117420,1,103T00000X
117421,0,
117422,1,103T00000X
117423,0,
117424,0,
117425,0,
117426,1,103T00000X
117427,1,103T00000X
117428,1,103T00000X
117429,0,
117430,0,
117431,0,
117432,0,
117433,0,
117434,1,103T00000X
117435,1,103T00000X
117436,0,
117437,1,103T00000X
117438,1,103T00000X
117439,1,103T00000X
117440,0,
117441,1,103T00000X
117442,1,103T00000X
117443,0,
117444,1,103T00000X
117445,1,103T00000X
117446,1,103T00000X
117447,1,103T00000X
117448,1,2080A0000X
117449,0,
117450,1,103T00000X
117451,1,103T00000X
117452,0,
117453,0,
117454,0,
117455,0,
117456,0,
117457,0,
117458,0,
117459,0,
117460,0,
117461,1,103T00000X
117462,1,2084N0402X
117463,1,2084N0402X
117464,1,103T00000X
117465,1,103T00000X
117466,0,
117467,0,
117468,1,2080A0000X
117469,0,
117470,1,103T00000X
117471,1,103T00000X
117472,0,
117473,0,
117474,0,
117475,1,2084N0402X
117476,1,103T00000X
117477,1,103T00000X
117478,0,
117479,1,103T00000X
117480,0,
117481,0,
117482,0,
117483,0,
117484,1,103T00000X
117485,0,
117486,0,
117487,1,103T00000X
117488,1,103T00000X
117489,0,
117490,1,103T00000X
117491,0,
117492,0,
117493,1,103T00000X
117494,0,
117495,0,
117496,0,
117497,0,
117498,0,
117499,0,
117500,1,103T00000X
117501,1,207RH0000X
117502,0,
117503,0,
117504,0,
117505,1,103T00000X
117506,1,103T00000X
117507,0,
117508,1,103T00000X
117509,1,103T00000X
117510,1,207ND0101X
117511,1,103T00000X
117512,1,103T00000X
117513,0,
117514,0,
117515,0,
117516,1,103T00000X
117517,0,
117518,0,
117519,0,
117520,0,
117521,0,
117522,1,103T00000X
117523,0,
117524,0,
117525,0,
117526,1,103T00000X
117527,0,
117528,0,
117529,1,103T00000X
117530,1,103T00000X
117531,1,103T00000X
117532,0,
117533,0,
117534,1,103T00000X
117535,0,
117536,0,
117537,0,
117538,1,103T00000X
117539,0,
117540,0,
117541,1,103T00000X
117542,1,2084N0402X
117543,0,
117544,1,103T00000X
117545,0,
117546,0,
117547,1,103T00000X
117548,0,
117549,1,103T00000X
117550,1,2080A0000X
117551,0,
117552,1,207ND0101X
117553,1,2084N0402X
117554,1,363LA2100X
117555,1,103T00000X
117556,1,2084N0008X
117557,0,
117558,1,103T00000X
117559,1,103T00000X
117560,1,2084N0402X
117561,0,
117562,0,
117563,1,103T00000X
117564,0,
117565,0,
117566,0,
117567,0,
117568,1,2080A0000X
117569,1,103T00000X
117570,0,
117571,1,103T00000X
117572,0,
117573,0,
117574,1,103T00000X
117575,1,103T00000X
117576,1,103T00000X
117577,1,103T00000X
117578,1,207RG0300X
117579,0,
117580,0,
117581,1,103T00000X
117582,0,
117583,0,
117584,0,
117585,0,
117586,0,
117587,0,
117588,0,
117589,0,
117590,1,103T00000X
117591,1,103T00000X
117592,0,
117593,1,103T00000X
117594,1,103T00000X
117595,1,103T00000X
117596,0,
117597,0,
117598,1,103T00000X
117599,0,
117600,0,
117601,1,103T00000X
117602,0,
117603,1,103T00000X
117604,0,
117605,0,
117606,0,
117607,1,207ND0101X
117608,0,
117609,1,103T00000X
117610,1,103T00000X
117611,0,
117612,1,103T00000X
117613,0,
117614,0,
117615,1,103T00000X
117616,0,
117617,1,103T00000X
117618,1,103T00000X
117619,1,103T00000X
117620,0,
117621,0,
117622,1,103T00000X
117623,0,
117624,0,
117625,1,103T00000X
117626,1,103T00000X
117627,0,
117628,1,207QA0401X
117629,0,
117630,0,
117631,0,
117632,1,103T00000X
117633,0,
117634,0,
117635,1,103T00000X
117636,1,103T00000X
117637,0,
117638,1,2084N0008X
117639,1,103T00000X
117640,0,
117641,1,103T00000X
117642,0,
117643,1,103T00000X
117644,1,103T00000X
117645,0,
117646,1,103T00000X
117647,1,103T00000X
117648,0,
117649,1,103T00000X
117650,1,2080A0000X
117651,1,103T00000X
117652,0,
117653,0,
117654,1,2080A0000X
117655,1,103T00000X
117656,1,103T00000X
117657,1,103T00000X
117658,1,103T00000X
117659,0,
117660,0,
117661,1,207RG0100X
117662,0,
117663,0,
117664,1,103T00000X
117665,1,103T00000X
117666,0,
117667,1,103T00000X
117668,0,
117669,1,2084N0402X
117670,0,
117671,1,103T00000X
117672,1,103T00000X
117673,1,103T00000X
117674,1,103T00000X
117675,0,
117676,0,
117677,1,103T00000X
117678,1,103T00000X
117679,0,
117680,0,
117681,1,103T00000X
117682,1,103T00000X
117683,1,103T00000X
117684,1,103T00000X
117685,1,103T00000X
117686,1,103T00000X
117687,0,
117688,1,103T00000X
117689,1,2084N0402X
117690,0,
117691,0,
117692,1,2084N0402X
117693,0,
117694,0,
117695,1,207RH0000X
117696,1,103T00000X
117697,0,
117698,1,103T00000X
117699,0,
117700,0,
117701,1,2084P0802X
117702,0,
117703,0,
117704,1,103T00000X
117705,0,
117706,0,
117707,1,103T00000X
117708,1,103T00000X
117709,1,103T00000X
117710,1,103T00000X
117711,0,
117712,1,103T00000X
117713,1,2084N0402X
117714,0,
117715,0,
117716,1,103T00000X
117717,1,103T00000X
117718,1,103T00000X
117719,1,103T00000X
117720,0,
117721,1,2084N0402X
117722,1,103T00000X
117723,0,
117724,0,
117725,1,103T00000X
117726,0,
117727,0,
117728,0,
117729,1,103T00000X
117730,0,
117731,0,
117732,1,103T00000X
117733,0,
117734,1,103T00000X
117735,1,103T00000X
117736,0,
117737,1,103T00000X
117738,1,103T00000X
117739,0,
117740,1,103T00000X
117741,1,103T00000X
117742,1,103T00000X
117743,0,
117744,1,2084N0402X
117745,1,103T00000X
117746,1,103T00000X
117747,1,103T00000X
117748,0,
117749,1,103T00000X
117750,1,103T00000X
117751,1,103T00000X
117752,1,2080A0000X
117753,0,
117754,0,
117755,0,
117756,1,103T00000X
117757,0,
117758,1,2084N0008X
117759,1,103T00000X
117760,1,103T00000X
117761,0,
117762,0,
117763,0,
117764,0,
117765,1,103T00000X
117766,1,103T00000X
117767,1,103T00000X
117768,1,2080A0000X
117769,0,
117770,1,2084P0802X
117771,0,
117772,0,
117773,1,103T00000X
117774,0,
117775,0,
117776,1,103T00000X
117777,0,
117778,1,103T00000X
117779,1,103T00000X
117780,1,103T00000X
117781,0,
117782,1,103T00000X
117783,0,
117784,1,103T00000X
117785,0,
117786,1,207RG0300X
117787,1,103T00000X
117788,0,
117789,0,
117790,1,103T00000X
117791,1,103T00000X
117792,0,
117793,0,
117794,1,103T00000X
117795,0,
117796,0,
117797,0,
117798,1,2080A0000X
117799,0,
117800,0,
117801,1,2080A0000X
117802,1,103T00000X
117803,0,
117804,1,103T00000X
117805,0,
117806,1,2080A0000X
117807,1,103T00000X
117808,0,
117809,0,
117810,0,
117811,0,
117812,0,
117813,0,
117814,0,
117815,0,
117816,1,103T00000X
117817,1,2084N0008X
117818,1,103T00000X
117819,1,103T00000X
117820,1,103T00000X
117821,1,103T00000X
117822,0,
117823,0,
117824,1,103T00000X
117825,1,2084N0008X
117826,0,
117827,1,103T00000X
117828,0,
117829,1,103T00000X
117830,1,2084N0402X
117831,1,103T00000X
117832,0,
117833,0,
117834,0,
117835,0,
117836,1,103T00000X
117837,1,103T00000X
117838,0,
117839,0,
117840,1,103T00000X
117841,0,
117842,0,
117843,0,
117844,1,103T00000X
117845,1,2084N0402X
117846,0,
117847,0,
117848,1,103T00000X
117849,0,
117850,0,
117851,1,103T00000X
117852,1,103T00000X
117853,1,103T00000X
117854,0,
117855,0,
117856,0,
117857,0,
117858,0,
117859,1,207ND0101X
117860,1,103T00000X
117861,0,
117862,1,207RH0000X
117863,0,
117864,0,
117865,0,
117866,0,
117867,1,103T00000X
117868,1,103T00000X
117869,0,
117870,1,103T00000X
117871,1,103T00000X
117872,1,103T00000X
117873,1,103T00000X
117874,1,103T00000X
117875,1,103T00000X
117876,1,103T00000X
117877,1,103T00000X
117878,1,207ND0101X
117879,1,103T00000X
117880,1,2080A0000X
117881,1,103T00000X
117882,0,
117883,0,
117884,1,2080A0000X
117885,1,103T00000X
117886,0,
117887,0,
117888,1,103T00000X
117889,0,
117890,0,
117891,0,
117892,0,
117893,0,
117894,1,103T00000X
117895,0,
117896,0,
117897,0,
117898,0,
117899,1,103T00000X
117900,1,103T00000X
117901,0,
117902,0,
117903,0,
117904,1,103T00000X
117905,1,103T00000X
117906,0,
117907,0,
117908,0,
117909,0,
117910,0,
117911,1,207RG0300X
117912,1,103T00000X
117913,0,
117914,1,103T00000X
117915,1,103T00000X
117916,1,207ND0101X
117917,1,103T00000X
117918,1,2080A0000X
117919,0,
117920,1,103T00000X
117921,0,
117922,0,
117923,0,
117924,0,
117925,1,103T00000X
117926,0,
117927,0,
117928,0,
117929,1,103T00000X
117930,1,2084N0402X
117931,0,
117932,0,
117933,1,103T00000X
117934,1,2084N0402X
117935,1,103T00000X
117936,1,103T00000X
117937,1,103T00000X
117938,0,
117939,1,103T00000X
117940,1,2084N0402X
117941,0,
117942,0,
117943,1,103T00000X
117944,0,
117945,1,103T00000X
117946,0,
117947,0,
117948,0,
117949,0,
117950,1,2080A0000X
117951,0,
117952,0,
117953,0,
117954,0,
117955,1,2084N0402X
117956,1,103T00000X
117957,1,103T00000X
117958,0,
117959,1,103T00000X
117960,1,103T00000X
117961,0,
117962,1,2080A0000X
117963,0,
117964,0,
117965,0,
117966,0,
117967,0,
117968,1,103T00000X
117969,1,103T00000X
117970,1,103T00000X
117971,0,
117972,1,103T00000X
117973,1,103T00000X
117974,0,
117975,1,103T00000X
117976,1,103T00000X
117977,0,
117978,0,
117979,0,
117980,0,
117981,0,
117982,1,103T00000X
117983,1,103T00000X
117984,0,
117985,1,207ND0101X
117986,1,2084N0008X
117987,1,2084N0402X
117988,0,
117989,1,103T00000X
117990,1,103T00000X
117991,0,
117992,0,
117993,0,
117994,0,
117995,0,
117996,0,
117997,1,2084N0402X
117998,0,
117999,1,103T00000X
118000,1,2084N0008X
118001,1,103T00000X
118002,0,
118003,0,
118004,0,
118005,1,2084N0402X
118006,1,103T00000X
118007,1,103T00000X
118008,1,363LA2100X
118009,0,
118010,0,
118011,1,207RG0300X
118012,0,
118013,1,103T00000X
118014,0,
118015,1,103T00000X
118016,1,103T00000X
118017,1,2080A0000X
118018,0,
118019,0,
118020,0,
118021,0,
118022,1,103T00000X
118023,0,
118024,0,
118025,1,103T00000X
118026,1,103T00000X
118027,1,103T00000X
118028,0,
118029,0,
118030,0,
118031,0,
118032,0,
118033,1,103T00000X
118034,1,103T00000X
118035,0,
118036,0,
118037,0,
118038,0,
118039,1,103T00000X
118040,1,207RG0300X
118041,1,103T00000X
118042,1,103T00000X
118043,1,103T00000X
118044,1,207RH0000X
118045,1,103T00000X
118046,1,103T00000X
118047,0,
118048,0,
118049,1,103T00000X
118050,1,103T00000X
118051,0,
118052,1,103T00000X
118053,1,103T00000X
118054,0,
118055,1,363LA2100X
118056,0,
118057,0,
118058,1,103T00000X
118059,0,
118060,1,103T00000X
118061,1,2084N0402X
118062,1,103T00000X
118063,0,
118064,0,
118065,1,103T00000X
118066,0,
118067,1,103T00000X
118068,1,2080A0000X
118069,0,
118070,0,
118071,1,103T00000X
118072,0,
118073,0,
118074,1,103T00000X
118075,1,2080A0000X
118076,1,103T00000X
118077,1,103T00000X
118078,1,103T00000X
118079,1,103T00000X
118080,1,103T00000X
118081,0,
118082,0,
118083,0,
118084,1,103T00000X
118085,0,
118086,0,
118087,1,103T00000X
118088,0,
118089,0,
118090,0,
118091,0,
118092,1,2080A0000X
118093,0,
118094,1,2084N0402X
118095,0,
118096,0,
118097,1,103T00000X
118098,0,
118099,1,103T00000X
118100,0,
118101,0,
118102,0,
118103,1,103T00000X
118104,0,
118105,0,
118106,0,
118107,1,103T00000X
118108,1,103T00000X
118109,0,
118110,0,
118111,0,
118112,1,103T00000X
118113,1,103T00000X
118114,0,
118115,0,
118116,1,103T00000X
118117,0,
118118,1,2080A0000X
118119,0,
118120,1,103T00000X
118121,1,2084N0008X
118122,0,
118123,1,103T00000X
118124,1,103T00000X
118125,1,103T00000X
118126,0,
118127,1,2080A0000X
118128,1,103T00000X
118129,1,103T00000X
118130,1,103T00000X
118131,0,
118132,0,
118133,0,
118134,0,
118135,0,
118136,0,
118137,0,
118138,1,2080A0000X
118139,1,103T00000X
118140,0,
118141,0,
118142,0,
118143,1,103T00000X
118144,0,
118145,1,103T00000X
118146,1,103T00000X
118147,0,
118148,0,
118149,1,2080A0000X
118150,1,103T00000X
118151,0,
118152,1,103T00000X
118153,0,
118154,1,103T00000X
118155,1,103T00000X
118156,0,
118157,0,
118158,1,103T00000X
118159,1,103T00000X
118160,0,
118161,0,
118162,0,
118163,1,103T00000X
118164,0,
118165,1,103T00000X
118166,1,103T00000X
118167,0,
118168,1,2080A0000X
118169,0,
118170,1,103T00000X
118171,0,
118172,0,
118173,0,
118174,0,
118175,0,
118176,0,
118177,0,
118178,0,
118179,1,207ND0101X
118180,1,103T00000X
118181,0,
118182,0,
118183,0,
118184,0,
118185,1,2084N0402X
118186,1,103T00000X
118187,0,
118188,0,
118189,1,103T00000X
118190,1,103T00000X
118191,1,103T00000X
118192,0,
118193,1,103T00000X
118194,0,
118195,0,
118196,1,103T00000X
118197,0,
118198,0,
118199,0,
118200,0,
118201,1,103T00000X
118202,0,
118203,1,103T00000X
118204,0,
118205,1,103T00000X
118206,0,
118207,1,103T00000X
118208,1,103T00000X
118209,0,
118210,0,
118211,1,103T00000X
118212,0,
118213,0,
118214,0,
118215,1,103T00000X
118216,0,
118217,0,
118218,1,103T00000X
118219,1,103T00000X
118220,1,103T00000X
118221,0,
118222,1,103T00000X
118223,0,
118224,1,103T00000X
118225,1,2084N0402X
118226,1,103T00000X
118227,1,2084N0008X
118228,0,
118229,0,
118230,0,
118231,1,103T00000X
118232,0,
118233,0,
118234,0,
118235,0,
118236,0,
118237,1,103T00000X
118238,1,2084N0402X
118239,1,103T00000X
118240,0,
118241,0,
118242,0,
118243,0,
118244,0,
118245,0,
118246,1,103T00000X
118247,0,
118248,1,103T00000X
118249,0,
118250,1,103T00000X
118251,0,
118252,1,103T00000X
118253,1,103T00000X
118254,0,
118255,0,
118256,0,
118257,0,
118258,1,103T00000X
118259,0,
118260,1,363LA2100X
118261,1,103T00000X
118262,1,103T00000X
118263,0,
118264,1,2084N0402X
118265,1,103T00000X
118266,1,103T00000X
118267,0,
118268,0,
118269,1,103T00000X
118270,0,
118271,0,
118272,1,2084N0402X
118273,0,
118274,0,
118275,1,103T00000X
118276,0,
118277,0,
118278,0,
118279,0,
118280,1,103T00000X
118281,0,
118282,1,103T00000X
118283,1,103T00000X
118284,1,207RH0000X
118285,1,103T00000X
118286,1,103T00000X
118287,1,2080A0000X
118288,1,103T00000X
118289,1,103T00000X
118290,0,
118291,1,2084N0402X
118292,1,103T00000X
118293,1,103T00000X
118294,0,
118295,1,103T00000X
118296,0,
118297,1,103T00000X
118298,1,103T00000X
118299,0,
118300,0,
118301,0,
118302,1,103T00000X
118303,1,103T00000X
118304,1,103T00000X
118305,0,
118306,0,
118307,0,
118308,0,
118309,0,
118310,1,103T00000X
118311,1,103T00000X
118312,0,
118313,0,
118314,1,2084N0008X
118315,0,
118316,0,
118317,1,103T00000X
118318,1,103T00000X
118319,1,2080A0000X
118320,0,
118321,1,103T00000X
118322,1,103T00000X
118323,0,
118324,0,
118325,1,2080A0000X
118326,0,
118327,1,103T00000X
118328,1,103T00000X
118329,0,
118330,1,103T00000X
118331,1,2084P0802X
118332,0,
118333,0,
118334,1,103T00000X
118335,0,
118336,1,103T00000X
118337,1,103T00000X
118338,0,
118339,0,
118340,1,103T00000X
118341,1,103T00000X
118342,0,
118343,1,103T00000X
118344,0,
118345,1,103T00000X
118346,0,
118347,1,103T00000X
118348,0,
118349,0,
118350,1,103T00000X
118351,1,103T00000X
118352,0,
118353,0,
118354,0,
118355,1,103T00000X
118356,0,
118357,1,103T00000X
118358,1,103T00000X
118359,1,103T00000X
118360,0,
118361,0,
118362,0,
118363,1,103T00000X
118364,0,
118365,1,103T00000X
118366,1,103T00000X
118367,1,2084N0402X
118368,0,
118369,0,
118370,0,
118371,0,
118372,0,
118373,0,
118374,0,
118375,0,
118376,0,
118377,0,
118378,1,207RG0300X
118379,0,
118380,1,103T00000X
118381,0,
118382,0,
118383,1,103T00000X
118384,1,103T00000X
118385,0,
118386,1,103T00000X
118387,0,
118388,1,103T00000X
118389,1,363LA2100X
118390,0,
118391,0,
118392,1,103T00000X
118393,0,
118394,0,
118395,1,103T00000X
118396,0,
118397,0,
118398,1,103T00000X
118399,0,
118400,0,
118401,1,207RG0300X
118402,0,
118403,0,
118404,1,103T00000X
118405,1,103T00000X
118406,1,103T00000X
118407,1,103T00000X
118408,1,103T00000X
118409,0,
118410,0,
118411,0,
118412,1,103T00000X
118413,0,
118414,0,
118415,0,
118416,1,103T00000X
118417,0,
118418,0,
118419,0,
118420,0,
118421,0,
118422,1,2084N0402X
118423,1,103T00000X
118424,1,103T00000X
118425,1,2080A0000X
118426,0,
118427,0,
118428,0,
118429,1,103T00000X
118430,1,103T00000X
118431,1,2084N0402X
118432,0,
118433,1,2080A0000X
118434,1,103T00000X
118435,0,
118436,1,103T00000X
118437,0,
118438,0,
118439,1,103T00000X
118440,0,
118441,1,207RH0000X
118442,0,
118443,0,
118444,0,
118445,0,
118446,0,
118447,0,
118448,0,
118449,0,
118450,1,2080A0000X
118451,0,
118452,1,2084N0402X
118453,1,103T00000X
118454,1,103T00000X
118455,1,2080A0000X
118456,0,
118457,0,
118458,0,
118459,0,
118460,1,103T00000X
118461,0,
118462,1,103T00000X
118463,0,
118464,1,103T00000X
118465,1,2084P0802X
118466,0,
118467,0,
118468,0,
118469,1,103T00000X
118470,0,
118471,1,103T00000X
118472,0,
118473,1,103T00000X
118474,1,207RH0000X
118475,1,103T00000X
118476,1,103T00000X
118477,0,
118478,1,103T00000X
118479,0,
118480,0,
118481,1,103T00000X
118482,1,103T00000X
118483,0,
118484,0,
118485,1,103T00000X
118486,0,
118487,0,
118488,1,103T00000X
118489,0,
118490,1,103T00000X
118491,1,103T00000X
118492,1,103T00000X
118493,1,207ND0101X
118494,0,
118495,0,
118496,0,
118497,1,103T00000X
118498,0,
118499,1,2084N0008X
118500,1,103T00000X
118501,1,103T00000X
118502,0,
118503,0,
118504,0,
118505,1,103T00000X
118506,0,
118507,0,
118508,0,
118509,1,103T00000X
118510,0,
118511,1,103T00000X
118512,1,103T00000X
118513,1,103T00000X
118514,1,2084N0402X
118515,0,
118516,0,
118517,0,
118518,0,
118519,1,103T00000X
118520,0,
118521,0,
118522,0,
118523,0,
118524,0,
118525,0,
118526,0,
118527,1,103T00000X
118528,0,
118529,1,103T00000X
118530,0,
118531,1,103T00000X
118532,1,103T00000X
118533,0,
118534,1,103T00000X
118535,1,103T00000X
118536,0,
118537,1,2084N0402X
118538,1,2084N0402X
118539,1,2080A0000X
118540,0,
118541,0,
118542,1,103T00000X
118543,0,
118544,1,103T00000X
118545,1,2080A0000X
118546,0,
118547,1,103T00000X
118548,0,
118549,1,103T00000X
118550,0,
118551,0,
118552,0,
118553,1,103T00000X
118554,0,
118555,0,
118556,1,103T00000X
118557,1,103T00000X
118558,0,
118559,0,
118560,0,
